_id,experience,location,salary,search_type,skills,title,url
643b9adad01321d35da3b380,1-5 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,RESOURCE PLANNING,"[""costing"",""cost management"",""resource"",""excel"",""cost"",""management"",""analytical"",""analysis""]",Resource Planning FP&A Analyst,https://www.naukri.com/job-listings-resource-planning-fp-a-analyst-warner-bros-discovery-hyderabad-secunderabad-1-to-5-years-220223503118
643b9adad01321d35da3b381,3-6 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,RESOURCE PLANNING,"[""fpa"",""general accounting"",""finance"",""excel"",""analytics"",""management"",""planning"",""analytical skills""]",Resource Planning FP&A Analyst,https://www.naukri.com/job-listings-resource-planning-fp-a-analyst-discovery-communications-india-hyderabad-secunderabad-3-to-6-years-210223501470
643b9adad01321d35da3b382,2-4 Yrs,"[""Hyderabad/Secunderabad(Madhapur +4)""]",Not disclosed,RESOURCE PLANNING,"[""ERP System"",""configuring"",""system performance"",""troubleshooting"",""maintenance"",""hiring"",""technical"",""monitoring""]",Enterprise Resource Planning (ERP) Administrator,https://www.naukri.com/job-listings-enterprise-resource-planning-erp-administrator-lansum-properties-hyderabad-secunderabad-2-to-4-years-200323001933
643b9adad01321d35da3b383,5-8 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,RESOURCE PLANNING,"[""pp"",""sap"",""sap production planning"",""finance"",""software testing"",""resource"",""process"",""sap pp""]",Enterprise Resource Planning Specialist,https://www.naukri.com/job-listings-enterprise-resource-planning-specialist-varite-hyderabad-secunderabad-5-to-8-years-181122503285
643b9adad01321d35da3b384,2-4 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,RESOURCE PLANNING,"[""Demand Management"",""Bench Management"",""Resource Management"",""management"",""scouting"",""workforce"",""resource"",""supply management""]",Scouting For Resource Manager,https://www.naukri.com/job-listings-scouting-for-resource-manager-metaphor-infotech-bangalore-bengaluru-2-to-4-years-070423003811
643b9adad01321d35da3b385,5-10 Yrs,"[""Mohali"",""Gurgaon/Gurugram"",""Jaipur""]",10-12 Lacs PA,RESOURCE PLANNING,"[""WFM"",""analysis"",""service level"",""workforce management"",""resource"",""attrition"",""rostering"",""real time pcr""]",International BPO Process ll WFM Manager (Workforce Management),https://www.naukri.com/job-listings-international-bpo-process-ll-wfm-manager-workforce-management-turlyam-consultancy-mohali-gurgaon-gurugram-jaipur-5-to-10-years-090423001283
643b9adad01321d35da3b386,7-11 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,RESOURCE PLANNING,"[""resource management"",""Demand Management"",""Bench Management"",""management"",""scouting"",""workforce"",""resource"",""supply management""]",Scouting For Resource Manager,https://www.naukri.com/job-listings-scouting-for-resource-manager-metaphor-infotech-bangalore-bengaluru-7-to-11-years-070423003870
643b9adad01321d35da3b387,3-5 Yrs,"[""Gurgaon/Gurugram""]",Not disclosed,RESOURCE PLANNING,"[""resource"",""asset allocation"",""networking"",""vendor"",""planning"",""procurement"",""interpersonal skills"",""resource planning""]",Deputy Manager- Vendor and Resource Management,https://www.naukri.com/job-listings-deputy-manager-vendor-and-resource-management-acme-services-gurgaon-gurugram-3-to-5-years-210223503721
643b9adad01321d35da3b388,5-10 Yrs,"[""Gurgaon/Gurugram(Rajiv Colony)""]",2.5-4 Lacs PA,RESOURCE PLANNING,"[""vendor management"",""Resource Planning"",""management"",""construction design"",""vendor"",""resource"",""planning"",""resource management""]",Resource Manager,https://www.naukri.com/job-listings-resource-manager-srg-buildtech-india-gurgaon-gurugram-5-to-10-years-250323005412
643b9addd01321d35da3b389,5-10 Yrs,"[""Thane"",""Mumbai (All Areas)""]",2.5-4.5 Lacs PA,PowerPoint Language: Fluent in verbal,"[""strong communication skills"",""presentation skills"",""English Language"",""english"",""verbal communication"",""languages"",""presentation"",""speaking skills""]",Marketing Executive,https://www.naukri.com/job-listings-marketing-executive-bluestar-management-systems-private-limited-thane-mumbai-all-areas-5-to-10-years-180323007302
643b9addd01321d35da3b38a,0-5 Yrs,"[""Thane"",""Navi Mumbai"",""Mumbai (All Areas)""]",Not disclosed,PowerPoint Language: Fluent in verbal,"[""Inbound process"",""kannada"",""English Language"",""kannada Language"",""telecalling"",""domestic voice"",""domestic bpo"",""telesales""]",Customer Care Executive,https://www.naukri.com/job-listings-customer-care-executive-paradise-recruitment-consultant-thane-navi-mumbai-mumbai-all-areas-0-to-5-years-210323010096
643b9addd01321d35da3b38b,0-5 Yrs,"[""Thane"",""Navi Mumbai"",""Mumbai (All Areas)""]",1.75-2 Lacs PA,PowerPoint Language: Fluent in verbal,"[""BENGALI"",""Inbound process"",""English Language"",""telecalling"",""BENGALI  Process"",""domestic voice"",""domestic bpo"",""telesales""]",Customer Care Executive,https://www.naukri.com/job-listings-customer-care-executive-paradise-recruitment-consultant-thane-navi-mumbai-mumbai-all-areas-0-to-5-years-010323008181
643b9addd01321d35da3b38c,0-5 Yrs,"[""Thane"",""Navi Mumbai"",""Mumbai (All Areas)""]",1.75-2 Lacs PA,PowerPoint Language: Fluent in verbal,"[""Inbound process"",""kannada"",""English Language"",""kannada Language"",""telecalling"",""process"",""voice"",""fluent""]",Customer Care Executive,https://www.naukri.com/job-listings-customer-care-executive-paradise-recruitment-consultant-thane-navi-mumbai-mumbai-all-areas-0-to-5-years-010323007823
643b9addd01321d35da3b38d,0-0 Yrs,"[""Chennai(Navalur)""]",1.5-2 Lacs PA,PowerPoint Language: Fluent in verbal,"[""English Writing"",""Spoken English"",""Fluent English"",""Verbal Communication"",""Professional Communication"",""interpersonal communication"",""english language"",""interpersonal skill""]",Content writer Fresher,https://www.naukri.com/job-listings-content-writer-fresher-ciel-hr-chennai-0-to-0-years-230323005980
643b9addd01321d35da3b38e,2-5 Yrs,"[""Mumbai""]","50,000 PA",PowerPoint Language: Fluent in verbal,"[""Excellent verbal and written English Level 6 Minimum."",""management"",""software"",""pvs"",""verbal communication"",""management systems"",""operations"",""flight planning""]",Flight Operations Officer,https://www.naukri.com/job-listings-flight-operations-officer-talent-corner-hr-services-mumbai-2-to-5-years-170223605776
643b9addd01321d35da3b38f,0-5 Yrs,"[""Ahmedabad(Thaltej)""]","50,000-2.75 Lacs PA",PowerPoint Language: Fluent in verbal,"[""Fluent English"",""Typing Speed"",""Verbal Communication"",""Rotational Shifts"",""interpersonal communication"",""international"",""languages"",""english typing""]",Executive customer Support - BPO @Ahmedabad,https://www.naukri.com/job-listings-executive-customer-support-bpo-ahmedabad-gautam-consultancy-ahmedabad-0-to-5-years-230323004980
643b9addd01321d35da3b390,0-4 Yrs,"[""Mumbai(Sindhi Society Chembur)"",""Thane"",""Navi Mumbai""]",1-3 Lacs PA,PowerPoint Language: Fluent in verbal,"[""back office"",""graduate fresher"",""microsoft"",""training"",""office"",""process"",""insurance underwriting"",""voice""]",Excellent opportunity For Fresher in Back-office- Trainee Underwriter,https://www.naukri.com/job-listings-excellent-opportunity-for-fresher-in-back-office-trainee-underwriter-mumbai-rozgaar-mumbai-thane-navi-mumbai-0-to-4-years-150423005009
643b9addd01321d35da3b391,0-1 Yrs,"[""Patna""]","60,000-1.25 Lacs PA",PowerPoint Language: Fluent in verbal,"[""Business Communication Skills"",""technical"",""email"",""technical skills"",""ms office powerpoint"",""powerpoint"",""microsoft"",""ms office word""]",Internship Trainee,https://www.naukri.com/job-listings-internship-trainee-vaishalica-technologies-private-limited-patna-0-to-1-years-240323007329
643b9addd01321d35da3b392,0-2 Yrs,"[""Thane"",""Kalyan/Dombivli"",""Mumbai (All Areas)""]",3-5 Lacs PA,PowerPoint Language: Fluent in verbal,"[""Marketing"",""Management"",""FRESHER"",""training"",""media"",""team leading"",""hard working"",""application""]",Management Trainee (Any Stream Freshers / Graduates)Apply Now!!,https://www.naukri.com/job-listings-management-trainee-any-stream-freshers-graduates-apply-now-clive-inc-thane-kalyan-dombivli-mumbai-all-areas-0-to-2-years-150423003379
643b9addd01321d35da3b393,1-3 Yrs,"[""Thane""]",1.25-3 Lacs PA,PowerPoint Language: Fluent in verbal,"[""powerpoint"",""excel"",""power point presentation"",""presentation""]",HR Executive (Females only),https://www.naukri.com/job-listings-hr-executive-females-only-i-four-transformation-thane-1-to-3-years-140423003265
643b9addd01321d35da3b394,5-10 Yrs,"[""Thane"",""Mumbai (All Areas)""]",2.25-3.5 Lacs PA,PowerPoint Language: Fluent in verbal,"[""English Writing"",""Computer Operating"",""MS Office"",""microsoft"",""typing"",""operating"",""coral"",""verbal communication""]",Computer Operator,https://www.naukri.com/job-listings-computer-operator-boon-management-consultants-thane-mumbai-all-areas-5-to-10-years-130423010524
643b9addd01321d35da3b395,3-8 Yrs,"[""Thane"",""Navi Mumbai"",""Mumbai (All Areas)""]",5-8 Lacs PA,PowerPoint Language: Fluent in verbal,"[""advanced excel"",""powerpoint"",""regional management"",""management"",""english"",""sales training"",""employee engagement"",""regional""]",Regional HRBP Assistant Manager North and West,https://www.naukri.com/job-listings-regional-hrbp-assistant-manager-north-and-west-innovsource-services-thane-navi-mumbai-mumbai-all-areas-3-to-8-years-120423908957
643b9addd01321d35da3b396,5-6 Yrs,"[""Thane""]",5.5-6 Lacs PA,PowerPoint Language: Fluent in verbal,"[""Should have deep understanding of pharmaceutical API products Should possess strong marketing skills to build and maintain customer relationship to meet sales target Should have excellent verbal and communication skill."",""target"",""maintenance"",""api"",""marketing"",""sales"",""communication skills"",""customer relationship""]",Marketing Executive,https://www.naukri.com/job-listings-marketing-executive-orex-pharma-thane-5-to-6-years-120423005076
643b9addd01321d35da3b397,2-5 Yrs,"[""Mumbai"",""Thane""]",Not disclosed,PowerPoint Language: Fluent in verbal,"[""outbound sales"",""management"",""recruitment"",""generation"",""consulting"",""training management"",""lead generation"",""assistance""]",Sales Consultant,https://www.naukri.com/job-listings-sales-consultant-digifocal-it-solutions-private-limited-mumbai-thane-2-to-5-years-110423500348
643b9addd01321d35da3b398,1-4 Yrs,"[""Mumbai"",""Thane""]",Not disclosed,PowerPoint Language: Fluent in verbal,"[""information technology"",""social media"",""generation"",""technology"",""sales"",""lead generation"",""inside sales"",""sales lead generation""]",Social Media Sales Executive,https://www.naukri.com/job-listings-social-media-sales-executive-digifocal-it-solutions-private-limited-mumbai-thane-1-to-4-years-110423500345
643b9addd01321d35da3b399,0-0 Yrs,"[""Thane"",""Navi Mumbai""]",2.5-2.75 Lacs PA,PowerPoint Language: Fluent in verbal,"[""Excellent Verbal And Written Communication Skills"",""international voice process"",""voice process"",""voice"",""verbal communication"",""written communication"",""communication skills written"",""international voice""]",Process Associate/ Sr Process Associate,https://www.naukri.com/job-listings-process-associate-sr-process-associate-infinx-thane-navi-mumbai-0-to-0-years-110423007641
643b9addd01321d35da3b39a,0-5 Yrs,"[""Mumbai"",""Thane"",""Navi Mumbai""]",2.5-3.75 Lacs PA,PowerPoint Language: Fluent in verbal,"[""Fluent English"",""Customer Support"",""International BPO"",""International Voice Process"",""international call center"",""bpo"",""center"",""calling""]",International Customer Care Executive,https://www.naukri.com/job-listings-international-customer-care-executive-paradise-recruitment-consultant-mumbai-thane-navi-mumbai-0-to-5-years-250223005917
643b9addd01321d35da3b39b,0-1 Yrs,"[""Thane"",""Mumbai (All Areas)"",""Malad West""]",1.75-2.25 Lacs PA,PowerPoint Language: Fluent in verbal,"[""Communication Skills"",""process"",""voice"",""customer retention"",""verbal communication"",""customer relationship"",""domestic calling"",""email""]",Domestic BPO|| Freshers|| EASY Selection || Immediate Joining || Thane,https://www.naukri.com/job-listings-domestic-bpo-freshers-easy-selection-immediate-joining-thane-rds-staffing-services-thane-mumbai-all-areas-malad-west-0-to-1-years-200323006860
643b9addd01321d35da3b39c,0-5 Yrs,"[""Kolkata"",""Delhi / NCR"",""Mumbai (All Areas)""]",1.25-3.5 Lacs PA,PowerPoint Language: Fluent in verbal,"[""French Teaching"",""language teaching"",""translation"",""french translation"",""written communication"",""french language"",""teaching"",""verbal communication""]",French Language Teacher,https://www.naukri.com/job-listings-french-language-teacher-the-cambridge-school-run-by-upendra-tiwari-memoria-l-trust-kolkata-delhi-ncr-mumbai-all-areas-0-to-5-years-150423004388
643b9ae0d01321d35da3b39d,5-8 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,STL),"[""Docker"",""Php Develop"",""Kubernates"",""stl"",""php"",""php development"",""development""]",PHP Developer : STL Technologies,https://www.naukri.com/job-listings-php-developer-stl-technologies-sterlite-technologies-stl-bangalore-bengaluru-5-to-8-years-170323004383
643b9ae0d01321d35da3b39e,3-8 Yrs,"[""Kolkata"",""Mumbai"",""Hyderabad/Secunderabad"",""Pune"",""Chennai"",""Bangalore/Bengaluru""]",Not disclosed,STL),"[""Content Writing"",""Editorial"",""multithreading"",""software engineering"",""software"",""program"",""automation"",""c++""]",Software Engineer - C++/Windows/STL,https://www.naukri.com/job-listings-software-engineer-c-windows-stl-talent-basket-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-8-years-281222910112
643b9ae0d01321d35da3b39f,8-12 Yrs,"[""Pune""]",Not disclosed,STL),"[""process"",""unix"",""javascript"",""oracle"",""monitoring"",""process improvement"",""debugging"",""microsoft windows""]",JAVA STL,https://www.naukri.com/job-listings-java-stl-hirekul-pune-8-to-12-years-040423502100
643b9ae0d01321d35da3b3a0,3-8 Yrs,"[""Gurgaon/Gurugram""]",Not disclosed,STL),"[""C++"",""multithreading"",""software"",""data"",""ip"",""wpf"",""program"",""linux""]",Senior Software Developer - C++/STL/C#,https://www.naukri.com/job-listings-senior-software-developer-c-stl-c-huquo-consulting-gurgaon-gurugram-3-to-8-years-310123912375
643b9ae0d01321d35da3b3a1,3-5 Yrs,"[""Dibrugarh""]",Not disclosed,STL),"[""networking"",""kpi"",""calling"",""cold"",""territory"",""consumer"",""cost"",""cold calling""]",STL/ Territory Business Executive,https://www.naukri.com/job-listings-stl-territory-business-executive-lakshmi-north-east-solutions-dibrugarh-3-to-5-years-311219500660
643b9ae0d01321d35da3b3a2,6-10 Yrs,"[""Gurgaon/Gurugram"",""Bangalore/Bengaluru""]",Not disclosed,STL),"[""python"",""monitoring"",""automation framework"",""framework"",""workflow"",""automation"",""stl"",""test cases""]",TL/STL,https://www.naukri.com/job-listings-tl-stl-t-a-solutions-gurgaon-gurugram-bangalore-bengaluru-6-to-10-years-270722501598
643b9ae0d01321d35da3b3a3,2-5 Yrs,"[""Mumbai""]",Not disclosed,STL),"[""c"",""oracle"",""dev"",""microsoft windows"",""stl"",""Windows""]",C + + Dev with STL,https://www.naukri.com/job-listings-c-dev-with-stl-squircle-it-consulting-services-pvt-ltd-mumbai-2-to-5-years-190520500472
643b9ae0d01321d35da3b3a4,2-7 Yrs,"[""Chennai""]",Not disclosed,STL),"[""c"",""oracle"",""development"",""microsoft windows"",""stl"",""Windows""]","C + + Developer , STL",https://www.naukri.com/job-listings-c-developer-stl-squircle-it-consulting-services-pvt-ltd-chennai-2-to-7-years-190520500471
643b9ae0d01321d35da3b3a5,1-3 Yrs,"[""Mumbai""]",Not disclosed,STL),"[""c"",""integration"",""c++"",""php"",""mysql"",""configuration"",""dev"",""technical""]",C Dev with STL,https://www.naukri.com/job-listings-c-dev-with-stl-squircle-it-consulting-services-pvt-ltd-mumbai-1-to-3-years-010717501790
643b9ae0d01321d35da3b3a6,4-8 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,STL),"[""C++"",""oops"",""data"",""atl com"",""stl"",""multithreading"",""mfc"",""atl""]",C++ Developer-Bengaluru,https://www.naukri.com/job-listings-c-developer-bengaluru-skilfil-consultants-bangalore-bengaluru-4-to-8-years-051122009206
643b9ae0d01321d35da3b3a7,2-7 Yrs,"[""Ahmedabad""]",Not disclosed,STL),"[""c"",""sql"",""tools"",""desktop"",""sql server"",""development"",""server"",""programming""]",VC Developer,https://www.naukri.com/job-listings-vc-developer-vipsha-inc-ahmedabad-2-to-7-years-280915501006
643b9ae0d01321d35da3b3a8,2-5 Yrs,"[""Ahmedabad""]",Not disclosed,STL),"[""c"",""sql"",""tools"",""desktop"",""sql server"",""development"",""server"",""programming""]",VC Developer,https://www.naukri.com/job-listings-vc-developer-vipsha-ahmedabad-2-to-5-years-231115500710
643b9ae0d01321d35da3b3a9,2-6 Yrs,"[""Ahmedabad""]",Not disclosed,STL),"[""c"",""sql"",""tools"",""sql server"",""development"",""server"",""programming"",""coding""]",VC Developer,https://www.naukri.com/job-listings-vc-developer-vipsha-inc-ahmedabad-2-to-6-years-220816501651
643b9ae0d01321d35da3b3aa,2-7 Yrs,"[""Ahmedabad"",""Ahmedabad""]",Not disclosed,STL),"[""c"",""sql"",""tools"",""desktop"",""development"",""server"",""programming"",""coding""]",VC Developer,https://www.naukri.com/job-listings-vc-developer-vipsha-inc-ahmedabad-ahmedabad-2-to-7-years-191015500647
643b9ae0d01321d35da3b3ab,2-6 Yrs,"[""Ahmedabad""]",Not disclosed,STL),"[""c"",""sql"",""tools"",""sql server"",""development"",""server"",""programming"",""coding""]",VC Developer,https://www.naukri.com/job-listings-vc-developer-vipsha-inc-ahmedabad-2-to-6-years-130416500120
643b9ae0d01321d35da3b3ac,4-9 Yrs,"[""Pune"",""Ahmedabad"",""Mumbai (All Areas)""]",20-30 Lacs PA,STL),"[""C++"",""development"",""c"",""shell scripting"",""algorithms"",""ip"",""design"",""oops""]","C++, CPP, C, Multithreading, Linux, STL, Design Pattern, Algorithm",https://www.naukri.com/job-listings-c-cpp-c-multithreading-linux-stl-design-pattern-algorithm-prabhat-raj-pune-ahmedabad-mumbai-all-areas-4-to-9-years-260323001443
643b9ae0d01321d35da3b3ad,7-12 Yrs,"[""Mumbai Suburban"",""Thane"",""Mumbai (All Areas)""]",6-10 Lacs PA,STL),"[""Marketing Campaigns"",""Btl Activation"",""Real Estate Marketing"",""Marketing Management"",""Atl"",""brand awareness"",""event management"",""brand management""]",Marketing Manager,https://www.naukri.com/job-listings-marketing-manager-minita-gupta-mumbai-suburban-thane-mumbai-all-areas-7-to-12-years-150423004169
643b9ae0d01321d35da3b3ae,10-20 Yrs,"[""Navi Mumbai"",""Kalyan/Dombivli"",""Mumbai (All Areas)""]",16-31 Lacs PA,STL),"[""IFA"",""Recruiting IMF in large numbers is must in the cluster"",""geometry"",""atl"",""brand"",""btl"",""im"",""retail""]",Senior Circle Head- Hybrid Agency Channel/ APC/ CDA-  Life Insurance C,https://www.naukri.com/job-listings-senior-circle-head-hybrid-agency-channel-apc-cda-life-insurance-c-prodigy-recruitment-consulting-opc-navi-mumbai-kalyan-dombivli-mumbai-all-areas-10-to-20-years-140423003231
643b9ae0d01321d35da3b3af,1-6 Yrs,"[""Mumbai"",""Thane"",""Navi Mumbai""]",Not disclosed,STL),"[""Marketing"",""client relation"",""assistance"",""client"",""public"",""client relationship"",""production"",""client servicing""]",Assistant Manager / Manager - Product & Marketing,https://www.naukri.com/job-listings-assistant-manager-manager-product-marketing-freelancer-sana-syyed-mumbai-thane-navi-mumbai-1-to-6-years-070423903515
643b9ae0d01321d35da3b3b0,4-5 Yrs,"[""Thane"",""Delhi / NCR""]",8-9 Lacs PA,STL),"[""digital marketing"",""atl btl"",""brand visibility"",""advertising"",""social media"",""brand"",""branding"",""marketing""]",Urgent Opening For AM-Marketing For a Retail Brand,https://www.naukri.com/job-listings-urgent-opening-for-am-marketing-for-a-retail-brand-acumeus-solutions-thane-delhi-ncr-4-to-5-years-220323006580
643b9ae5d01321d35da3b3b1,0-5 Yrs,"[""Hybrid - Pune"",""Bangalore/Bengaluru"",""Delhi / NCR""]",3-8 Lacs PA,DNS,"[""Networking"",""dns"",""DHCP Server"",""Active Directory"",""Technical Support"",""powershell"",""dhcp"",""serv""]",Technical Support || Networking || DNS || Active Directory || Servers,https://www.naukri.com/job-listings-technical-support-networking-dns-active-directory-servers-jobs-expert-pune-bangalore-bengaluru-delhi-ncr-0-to-5-years-050423008136
643b9ae5d01321d35da3b3b2,1-6 Yrs,"[""Temp. WFH - Pune""]",4.5-7.5 Lacs PA,DNS,"[""Technical Voice Process"",""process"",""voice"",""networking"",""helpdesk"",""technical support"",""senior"",""dns""]","Senior Technical Advisor (AD, DNS, DHCP, Networking, server)",https://www.naukri.com/job-listings-senior-technical-advisor-ad-dns-dhcp-networking-server-jobs-expert-pune-1-to-6-years-150423004874
643b9ae5d01321d35da3b3b3,1-6 Yrs,"[""Hybrid - Pune"",""Gurgaon/Gurugram""]",3-7.5 Lacs PA,DNS,"[""Technical support"",""networking"",""server support"",""server"",""exchange server"",""ipv"",""technical analysis"",""sharepoint""]",Tech Support/ Active Directory/ Servers/ DNS/ DHCP,https://www.naukri.com/job-listings-tech-support-active-directory-servers-dns-dhcp-jobs-expert-pune-gurgaon-gurugram-1-to-6-years-110423008770
643b9ae5d01321d35da3b3b4,3-8 Yrs,"[""Noida"",""Delhi / NCR""]",Not disclosed,DNS,"[""L2 Server Engineering"",""change management"",""itil"",""system"",""infrastructure"",""incident management"",""v"",""hyper-v""]",L2 Server Engineer - Active Directory/DNS/DHCP,https://www.naukri.com/job-listings-l2-server-engineer-active-directory-dns-dhcp-reva-hr-consultancy-noida-delhi-ncr-3-to-8-years-281222907655
643b9ae5d01321d35da3b3b5,0-5 Yrs,"[""Hybrid - Delhi / NCR""]",4-7.5 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""windows server"",""bpo"",""subnetting"",""microsoft windows""]",Active Directory || Technical Support || Server Support || Networking,https://www.naukri.com/job-listings-active-directory-technical-support-server-support-networking-support-star-corporate-delhi-ncr-0-to-5-years-210323004649
643b9ae5d01321d35da3b3b6,0-5 Yrs,"[""Hybrid - Pune""]",4-8 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""tso"",""server support"",""server"",""ccna""]",Active Directory || Technical Support || Server Support || Networking,https://www.naukri.com/job-listings-active-directory-technical-support-server-support-networking-support-star-corporate-pune-0-to-5-years-060423004057
643b9ae5d01321d35da3b3b7,0-5 Yrs,"[""Hybrid - Pune"",""Gurgaon/Gurugram"",""Bangalore/Bengaluru""]",4-8 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""microsoft"",""international"",""fsmo"",""directory""]",Active Directory || Technical Support || Server Support || Networking,https://www.naukri.com/job-listings-active-directory-technical-support-server-support-networking-support-star-corporate-pune-gurgaon-gurugram-bangalore-bengaluru-0-to-5-years-010423002844
643b9ae5d01321d35da3b3b8,0-5 Yrs,"[""Hybrid - Pune""]",4-7.5 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""windows server"",""bpo"",""subnetting"",""microsoft windows""]",Active Directory || Technical Support || Server Support || Networking,https://www.naukri.com/job-listings-active-directory-technical-support-server-support-networking-support-star-corporate-pune-0-to-5-years-290323005443
643b9ae5d01321d35da3b3b9,0-5 Yrs,"[""Pune"",""Gurgaon/Gurugram"",""Bangalore/Bengaluru""]",3.5-5.5 Lacs PA,DNS,"[""networking"",""Active Directory"",""o365"",""Technical Support"",""cloud computing"",""computation"",""dns"",""dhcp""]",Active Directory || Networking || Window Server || Server Support,https://www.naukri.com/job-listings-active-directory-networking-window-server-server-support-support-star-corporate-pune-gurgaon-gurugram-bangalore-bengaluru-0-to-5-years-210323005980
643b9ae5d01321d35da3b3ba,0-5 Yrs,"[""Pune"",""Gurgaon/Gurugram""]",3.5-5.5 Lacs PA,DNS,"[""networking"",""Active Directory"",""Technical Support"",""server support"",""microsoft windows"",""cloud"",""dhcp"",""server""]",Active Directory || Networking || Window Server || Server Support,https://www.naukri.com/job-listings-active-directory-networking-window-server-server-support-support-star-corporate-pune-gurgaon-gurugram-0-to-5-years-170323008737
643b9ae5d01321d35da3b3bb,0-5 Yrs,"[""Temp. WFH - Pune"",""Gurgaon/Gurugram"",""Bangalore/Bengaluru""]",4.5-7.5 Lacs PA,DNS,"[""DNS"",""Group Policy"",""Active Directory"",""DHCP Server"",""sharepoint"",""sharepoint server"",""microsoft"",""fsmo""]",Active Directory || Networking || Window Server || Server Support,https://www.naukri.com/job-listings-active-directory-networking-window-server-server-support-wsne-consulting-pune-gurgaon-gurugram-bangalore-bengaluru-0-to-5-years-030423006139
643b9ae5d01321d35da3b3bc,0-5 Yrs,"[""Hybrid - Pune""]",4-7.5 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""technical"",""active directory support"",""mcsa"",""international bpo""]",Technical Support || Server Support-B2B,https://www.naukri.com/job-listings-technical-support-server-support-b2b-support-star-corporate-pune-0-to-5-years-050423009622
643b9ae5d01321d35da3b3bd,0-5 Yrs,"[""Hybrid - Noida"",""Gurgaon/Gurugram"",""Delhi / NCR""]",4-7.5 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""server support"",""server"",""exchange server"",""troubleshooting""]",Senior Technical Support || Server Support-B2B,https://www.naukri.com/job-listings-senior-technical-support-server-support-b2b-support-star-corporate-noida-gurgaon-gurugram-delhi-ncr-0-to-5-years-030423006787
643b9ae5d01321d35da3b3be,0-5 Yrs,"[""Permanent Remote""]",1-5 Lacs PA,DNS,"[""FSMO windows backup directory"",""Active Directory"",""DHCP"",""o365"",""Domain controllers"",""networking"",""control"",""server""]",LEAD Operation/TECH Support/Networking  7 Lakhs/PUNE Work from Home,https://www.naukri.com/job-listings-lead-operation-tech-support-networking-7-lakhs-pune-work-from-home-ignites-human-capital-pune-0-to-5-years-050423005276
643b9ae5d01321d35da3b3bf,0-5 Yrs,"[""Hybrid - Delhi / NCR""]",4-7.5 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""technical"",""international bpo"",""subnetting"",""senior""]",Senior Technical Support || Server Support-B2B,https://www.naukri.com/job-listings-senior-technical-support-server-support-b2b-support-star-corporate-delhi-ncr-0-to-5-years-280323009268
643b9ae5d01321d35da3b3c0,0-5 Yrs,"[""Hybrid - Delhi / NCR""]",4-7.5 Lacs PA,DNS,"[""Powershell"",""networking"",""technical support"",""active directory"",""technical"",""international bpo"",""subnetting"",""senior""]",Senior Technical Support || Server Support-B2B,https://www.naukri.com/job-listings-senior-technical-support-server-support-b2b-support-star-corporate-delhi-ncr-0-to-5-years-210323007064
643b9ae5d01321d35da3b3c1,0-5 Yrs,"[""Temp. WFH - Pune"",""Gurgaon/Gurugram"",""Bangalore/Bengaluru""]",4.5-7.5 Lacs PA,DNS,"[""Group Policy"",""Active Directory"",""FSMO"",""DHCP"",""Active Directory Support"",""cloud services"",""sharepoint"",""microsoft azure""]",Active Directory || Networking || Window Server || Server Support,https://www.naukri.com/job-listings-active-directory-networking-window-server-server-support-wsne-consulting-pune-gurgaon-gurugram-bangalore-bengaluru-0-to-5-years-250323006141
643b9ae5d01321d35da3b3c2,2-3 Yrs,"[""Gurgaon/Gurugram""]",Not disclosed,DNS,"[""DNS"",""linux"",""management"",""dhcp"",""system"",""administration"",""jenkins"",""jira""]",Junior System Administrator - DNS/DHCP,https://www.naukri.com/job-listings-junior-system-administrator-dns-dhcp-huquo-consulting-gurgaon-gurugram-2-to-3-years-310123911410
643b9ae5d01321d35da3b3c3,8-9 Yrs,"[""Mumbai"",""Bangalore/Bengaluru""]",Not disclosed,DNS,"[""SAN"","" Patch Management"",""BIOS"",""filing"",""operating systems"",""linux administration"",""rhel"",""hardware troubleshooting""]",Linux OS Administrator - DNS/BIOS,https://www.naukri.com/job-listings-linux-os-administrator-dns-bios-cliqhr-mumbai-bangalore-bengaluru-8-to-9-years-300323907173
643b9ae5d01321d35da3b3c4,2-7 Yrs,"[""Chennai""]",Not disclosed,DNS,"[""Service management"",""Networking"",""Appliances"",""DNS"",""Manager Technology"",""Management"",""infrastructure services"",""DHCP""]","DNS, DHCP and IPAM",https://www.naukri.com/job-listings-dns-dhcp-and-ipam-diverse-lynx-chennai-2-to-7-years-100822500698
